stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5794,5794,Gowan @ Sweden (E),W GOWAN RD & N JENSEN ST,36.225769,-115.308722,,,,,,0
5795,5795,Gowan @ Grand Canyon (E),W GOWAN RD & N JENSEN ST,36.226589,-115.304898,,,,,,0
5796,5796,Gowan @ St Aiden (E),W GOWAN RD & WILD WILLOW ST,36.22597,-115.300442,,,,,,0
5817,5817,Stewart @ Christy (E),STEWART AV & N CHRISTY LA,36.166854,-115.052734,,,,,,0
5830,5830,Las Vegas @ Richmar (N),S LAS VEGAS BLVD & W RICHMAR AV,36.017078,-115.172167,,,,,,0
5831,5831,Las Vegas @ Warm Springs (N),E ROBINDALE RD & GILES ST,36.053777,-115.172188,,,,,,0
5833,5833,Rainbow @ Edna (S),S RAINBOW BLVD,36.136265,-115.243106,,,,,,0
5836,5836,Eastern @ Oquendo (N),S EASTERN AV & RELATTA DR,36.083087,-115.118653,,,,,,0
5838,5838,Las Vegas @ Serene (N),S LAS VEGAS BLVD & W AGATE AV,36.021636,-115.1721,,,,,,0
5839,5839,Craig @ Copper Sage (W),E CRAIG RD & FLOSSMOOR ST,36.240562,-115.075607,,,,,,0
5840,5840,Craig @ Bravita (W),W CRAIG RD & BRAVITA DR,36.23935,-115.195369,,,,,,0
5841,5841,Craig @ Bravita (E),W CRAIG RD & BRAVITA DR,36.239102,-115.194291,,,,,,0
5842,5842,Cheyenne @ Scott Robinson (W),W CHEYENNE AV & SCOTT ROBINSON BLVD,36.2178,-115.16623,,,,,,0
5843,5843,Cheyenne @ Scott Robinson (E),W CHEYENNE AV & SCOTT ROBINSON BLVD,36.217528,-115.16533,,,,,,0
5850,5850,Rampart @ Lake Mead (S),N RAMPART BLVD & W LAKE MEAD BLVD,36.199368,-115.283075,,,,,,0
5851,5851,Tropicana @ Buffalo (E),Tropicana Ave & Buffalo Dr,36.099497,-115.26137,,,,,,0
5852,5852,College @ Boulder (S),College Dr & Boulder Hwy,36.020969,-114.9622,,,,,,0
5854,5854,College @ Horizon (S),College Dr & Horizon Dr,36.012025,-114.963435,,,,,,0
5856,5856,College @ Heather (N),College Dr & Heather Dr,36.005855,-114.963123,,,,,,0
5857,5857,Rampart @ Charleston (N),S RAMPART BLVD & S FORT APACHE RD,36.160033,-115.29126,,,,,,0
5858,5858,Elkhorn @ Aliante (E),ELKHORN RD & ALIANTE PKWY,36.293101,-115.182988,,,,,,0
5859,5859,Simmons @ Ann (S),SIMMONS ST & W ANN RD,36.260664,-115.180168,,,,,,0
5862,5862,Simmons @ Ann (N),SIMMONS ST & NOB SHORE AV,36.262233,-115.179821,,,,,,0
5863,5863,Valley View @ U.S. 95 (N),S VALLEY VIEW BLVD & RAMP US95S VL VIEW S,36.173143,-115.192499,,,,,,0
5864,5864,Valley View @ Meadows (S),S VALLEY VIEW BLVD & RAMP US95S VL VIEW S,36.173176,-115.192804,,,,,,0
5866,5866,Meadows @ Valley View (W),MEADOWS LA & S VALLEY VIEW BLVD,36.17022,-115.193773,,,,,,0
5867,5867,Silverado Ranch @ Maryland (W),E SILVERADO RANCH BLVD & S MARYLAND PKWY,36.013388,-115.137349,,,,,,0
5869,5869,Discovery @ Breakthrough (W),DISCOVERY DR & BREAKTHROUGH WY,36.122009,-115.322568,,,,,,0
5870,5870,Wellness @ Hope (E),GOLDRING AV & ROSE ST,36.161551,-115.167355,,,,,,0
5871,5871,Wellness @ Shadow (W),Goldring Ave & Rose St,36.16166,-115.167734,,,,,,0
5872,5872,Tonopah @ Wellness (N),Tonopah Dr & Palomino Ln,36.162954,-115.169907,,,,,,0
5873,5873,Tonopah @ Palomino (S),Tonopah Dr & Palomino Ln,36.163198,-115.170048,,,,,,0
5874,5874,Desert Inn @ Park (E),Desert Inn Rd & Surfline Dr,36.129718,-115.301779,,,,,,0
5875,5875,Desert Inn @ Grand Canyon (E),Desert Inn Rd & Grand Canyon Dr,36.12971,-115.30682,,,,,,0
5876,5876,Sunset @ Las Vegas (E),Sunset Rd & Las Vegas Blvd,36.071013,-115.171413,,,,,,0
5877,5877,Tropicana @ Boulder (W),Tropicana Ave & Ace High St,36.101398,-115.049979,,,,,,0
5878,5878,Gilespie @ Via Marnell (S),Gilespie St & Via Marnell Way,36.069266,-115.163611,,,,,,0
5879,5879,Nellis @ Cedar (N),Nellis Blvd & Cedar Ave,36.17068,-115.06197,,,,,,0
5880,5880,South Point Hotel @ South Point Hotel (S),South Point Hotel & Casino,36.010798,-115.173997,,,,,,0
5881,5881,Desert Inn @ Grand Canyon (W),Desert Inn Rd & Grand Canyon Dr,36.129918,-115.306808,,,,,,0
5882,5882,Decatur @ Churchill (S),Decatur Blvd & Meadows Ln,36.171536,-115.206181,,,,,,0
5883,5883,Decatur @ Meadows (N),Decatur Blvd & Meadows Ln,36.170836,-115.205805,,,,,,0
5884,5884,Hualapai @ Twain (S),Hualapai Way & Twain Ave,36.123179,-115.31526,,,,,,0
5885,5885,Alta @ Rampart (E),Alta Dr & Rampart Blvd,36.166219,-115.287229,,,,,,0
5886,5886,Durango @ Alta (S),Durango Dr & Alta Dr,36.165713,-115.278081,,,,,,0
5887,5887,Simmons @ El Campo Grande (N),Simmons St & El Campo Grande Ave,36.265743,-115.179789,,,,,,0
5888,5888,Simmons @ Tropical (N),Simmons St & Tropical Pkwy,36.26971,-115.179749,,,,,,0
5889,5889,Simmons @ Ranch House (N),Simmons St & Ranch House Rd,36.27319,-115.17971,,,,,,0
5890,5890,Aliante @ Centennial (N),Aliante Pkwy & Centennial Pkwy,36.277205,-115.179652,,,,,,0
5891,5891,Aliante @ Deer Springs (N),Aliante Pkwy & Deer Springs Way,36.284635,-115.177044,,,,,,0
5892,5892,Aliante @ Deer Springs (S),Aliante Pkwy & Deer Springs Way,36.283275,-115.177422,,,,,,0
5893,5893,Simmons @ Centennial (S),Simmons St & Centennial Pkwy,36.275723,-115.179996,,,,,,0
5894,5894,Simmons @ Ranch House (S),Simmons St & Ranch House Rd,36.272951,-115.179985,,,,,,0
5895,5895,Simmons @ Tropical (S),Simmons St & Tropical Pkwy,36.268654,-115.180025,,,,,,0
5896,5896,Simmons @ El Campo Grande (S),Simmons St & El Campo Grande Ave,36.26497,-115.180068,,,,,,0
5897,5897,Simmons @ Hammer (S),Simmons St & Hammer Ln,36.257465,-115.180143,,,,,,0
5898,5898,Simmons @ Washburn (S),Simmons St & Washburn Rd,36.253625,-115.180174,,,,,,0
5899,5899,Simmons @ Crackling Leaves (S),Simmons St & Crackling Leaves Ave,36.250939,-115.180199,,,,,,0
5906,5906,Silverado Ranch @ Paradise (W),Silverado Ranch Blvd & Pyramid Cove,36.01338,-115.141889,,,,,,0
5907,5907,Sahara @ Grand Canyon (W),Sahara Ave & Grand Canyon Dr,36.144552,-115.307311,,,,,,0
5909,5909,Pyle @ Maryland (E),Pyle Ave & Maryland Pkwy,36.00622,-115.13624,,,,,,0
5910,5910,Pyle @ Arroyo Echo (E),Pyle Ave & Arroyo Echo St,36.006158,-115.13199,,,,,,0
5911,5911,Spencer @ Pyle (N),Spencer St & Pyle Ave,36.006658,-115.127699,,,,,,0
5912,5912,Spencer @ Graystone Canyon (N),Spencer St & Graystone Canyon Ave,36.010388,-115.12766,,,,,,0
5913,5913,Silverado Ranch @ Spencer (W),Silverado Ranch Blvd & Spencer St,36.013448,-115.12836,,,,,,0
5914,5914,Silverado Ranch @ Silver View (W),Silverado Ranch Blvd & Silver View St,36.013439,-115.132068,,,,,,0
5915,5915,Eastern @ Presque Isle (N),Eastern Ave & Silverado Ranch Blvd,36.013888,-115.118568,,,,,,0
5916,5916,Eastern @ Richmar (N),Eastern Ave & Richmar Ave,36.016488,-115.118514,,,,,,0
5925,5925,Russell @ Spencer (W),Russell Rd & Spencer St,36.08758,-115.127623,,,,,,0
5932,5932,Stewart @ Linn (E),Stewart Ave & Linn Ln,36.167004,-115.04942,,,,,,0
5934,5934,Fort Apache @ Sahara (S),S FORT APACHE RD & LAKE NORTH DR,36.143493,-115.29779,,,,,,0
5936,5936,Hualapai @ Desert Inn (S),Hualapai Way & Desert Inn Rd,36.12928,-115.31536,,,,,,0
5937,5937,Hualapai @ Spring Mountain (S),Hualapai Way & Spring Mountain Rd,36.125837,-115.315288,,,,,,0
5938,5938,Howard Hughes @ Wells Fargo (S),Howard Hughes Pkwy & Wells Fargo Dr,36.119673,-115.15767,,,,,,0
5941,5941,Howard Hughes @ Corporate (N),Howard Hughes Pkwy & Corporate Dr,36.119788,-115.157461,,,,,,0
5943,5943,Town Center @ Twain (N),Town Center Dr & Twain Ave,36.123108,-115.325159,,,,,,0
5944,5944,Town Center @ Desert Inn (N),Town Center Dr & Desert Inn Rd,36.129099,-115.324339,,,,,,0
5945,5945,Desert Inn @ Hualapai (E),Desert Inn Rd & Hualapai Way,36.12971,-115.3146,,,,,,0
5948,5948,Eastern @ Richmar (S),Eastern Ave & Richmar Ave,36.017226,-115.118842,,,,,,0
5949,5949,Craig @ Berg (W),Craig Rd & Berg St,36.24015,-115.11254,,,,,,0
5951,5951,Aliante @ Nature Park (N),Aliante Pkwy & Nature Park Dr,36.287403,-115.17751,,,,,,0
5952,5952,Aliante @ Nature Park (S),Aliante Pkwy & Nature Park Dr,36.287387,-115.177884,,,,,,0
5953,5953,Pecos @ Colton (N),Pecos Rd & Colton Ave,36.22172,-115.098448,,,,,,0
5954,5954,Pecos @ Cheyenne (N),Pecos Rd & Cheyenne Ave,36.217217,-115.098408,,,,,,0
5958,5958,Searles @ Bruce (E),Searles Ave & Bruce St,36.184759,-115.12434,,,,,,0
5967,5967,Decatur @ Russell (S),Decatur Blvd & Russell Rd,36.085149,-115.208119,,,,,,0
5968,5968,Decatur @ Oquendo (S),Decatur Blvd & Oquendo Rd,36.08187,-115.208113,,,,,,0
5969,5969,Decatur @ Sobb (S),Decatur Blvd & Sobb Ave,36.077567,-115.208072,,,,,,0
5970,5970,Decatur @ Sunset (N),Decatur Blvd & Sunset Rd,36.072479,-115.207689,,,,,,0
5971,5971,Decatur @ Sobb (N),Decatur Blvd & Post Rd,36.076854,-115.207726,,,,,,0
5972,5972,Decatur @ Oquendo (N),Decatur Blvd & Oquendo Dr,36.083073,-115.207731,,,,,,0
5973,5973,Decatur @ Russell (N),Decatur Blvd & Russell Rd,36.08736,-115.207713,,,,,,0
5974,5974,Decatur @ Hacienda (N),Decatur Blvd & 5410 Decatur Blvd,36.091443,-115.207771,,,,,,0
5975,5975,Decatur @ Diablo (S),Decatur Blvd & Diablo Dr,36.089483,-115.208097,,,,,,0
5979,5979,Searles @ 21st (E),Searles Ave & 21st St,36.184768,-115.1198,,,,,,0
5980,5980,Searles @ Eastern (W),Searles Ave & Eastern Ave,36.184927,-115.116587,,,,,,0
5981,5981,Searles @ 21st (W),Searles Ave & 21st St,36.184907,-115.121517,,,,,,0
5993,5993,Lamb @ Gobi Sands (N),Lamb Blvd & 4210 Lamb Blvd,36.23654,-115.079947,,,,,,0
5994,5994,Lamb @ Macadamia (S),Lamb Blvd & Macadamia Dr,36.235659,-115.080248,,,,,,0
5995,5995,Decatur @ Sunset (S),Decatur Blvd & Sunset Rd,36.073212,-115.20807,,,,,,0
5996,5996,Nevada State @ Conestoga (S),Nevada State Dr & Private Dr,35.992435,-114.935795,,,,,,0
5997,5997,Deer Springs @ Cimarron (E),Deer Springs Way & Cimarron Rd,36.284219,-115.26796,,,,,,0
5998,5998,Deer Springs @ Centennial Hills Comm. Ctr. (E),Deer Springs Way & Centennial Hills Comm. Ctr,36.283051,-115.263186,,,,,,0
5999,5999,John Herbert @ Centennial (S),John Herbert Blvd & Centennial Pkwy,36.279432,-115.260796,,,,,,0
6002,6002,Grand Montecito @ Centennial Center (N),Grand Montecito Pkwy & Centenial Center Blvd,36.277795,-115.278713,,,,,,0
6003,6003,Grand Montecito @ Rome (N),Grand Montecito Pkwy & Rome Blvd,36.281956,-115.28077,,,,,,0
6004,6004,Deer Springs @ Grand Montecito (W),Deer Springs Way & Grand Montecito Pkwy,36.284678,-115.281893,,,,,,0
6005,6005,Deer Springs @ Durango (W),Deer Springs Way & Riley St,36.284628,-115.284733,,,,,,0
6006,6006,Deer Springs @ Durango (E),Deer Springs Way & Durango Dr,36.284431,-115.287148,,,,,,0
6007,6007,Deer Springs @ Riley (E),Deer Springs & Riley St,36.284472,-115.28387,,,,,,0
6008,6008,Grand Montecito @ Deer Springs (S),Grand Montecito Pkwy & Deer Springs Way,36.283913,-115.281215,,,,,,0
6009,6009,Grand Montecito @ Rome (S),Grand Montecito Pkwy & Rome Blvd,36.280752,-115.279882,,,,,,0
6010,6010,Grand Montecito @ Centennial Center (S),Grand Montecito Pkwy & Centenial Center Blvd,36.278455,-115.278965,,,,,,0
6011,6011,Sunset @ Scimitar (N),Sunset Rd & Scimitar,36.066033,-115.06592,,,,,,0
6014,6014,Craig @ Barcelo (E),Craig Rd & Barcelo Way,36.240249,-115.083651,,,,,,0
6016,6016,Washington @ Red Boulder (W),Washington Ave & Vantage Point Rd,36.181414,-115.265627,,,,,,0
6018,6018,Lake Mead @ 3950 W. Lake Mead (W),Lake Mead Blvd & Super Walmart Other - See Comments,36.19931,-115.191725,,,,,,0
6019,6019,Flamingo @ Mojave (W),Flamingo Rd & Mojave Rd,36.115273,-115.104979,,,,,,0
6020,6020,Lamb @ Cartier (S),Lamb Blvd & Cartier Ave,36.206077,-115.080323,,,,,,0
6024,6024,Nellis @ Cartier (S),Nellis Blvd & Cartier Ave,36.20664,-115.06238,,,,,,0
6026,6026,South Strip Transit Terminal Bay 1 (N),South Strip Terminal,36.068293,-115.164349,,,,,,0
6028,6028,South Strip Transit Terminal Bay 3 (N),South Strip Terminal,36.068293,-115.164922,,,,,,0
6029,6029,South Strip Transit Terminal Bay 4 (N),South Strip Terminal,36.068284,-115.165272,,,,,,0
6031,6031,South Strip Transit Terminal Bay 6 (N),South Strip Terminal,36.068277,-115.165774,,,,,,0
6038,6038,South Strip Transit Terminal Bay 13 (N),South Strip Terminal,36.068559,-115.16549,,,,,,0
6039,6039,South Strip Transit Terminal Bay 14 (N),South Strip Terminal,36.068555,-115.165259,,,,,,0
6040,6040,South Strip Transit Terminal Bay 15 (N),South Strip Terminal,36.068607,-115.16502,,,,,,0
6042,6042,South Strip Transit Terminal Bay 17 (N),South Strip Terminal,36.068563,-115.164421,,,,,,0
6043,6043,South Strip Transit Terminal Bay 18 (N),South Strip Terminal,36.068565,-115.164122,,,,,,0
6044,6044,Jones @ Arby (N),Jones Blvd & Arby Ave,36.060382,-115.224667,,,,,,0
6045,6045,Badura @ Corporate Plaza (E),Badura Ave & 5795 Badura Ave,36.062792,-115.221255,,,,,,0
6051,6051,Pilot @ 840 E. Pilot (W),Pilot Rd & 840 Pilot Rd,36.062453,-115.144085,,,,,,0
6052,6052,Rainbow @ Patrick (S),Rainbow Blvd & Patrick Ln,36.077176,-115.242844,,,,,,0
6055,6055,Patrick @ Tenaya (W),Patrick Ln & Tenaya Way,36.077784,-115.252141,,,,,,0
6056,6056,Patrick @ Pioneer (W),Patrick Ln & Pioneer Way,36.077702,-115.256668,,,,,,0
6057,6057,Rainbow @ Post (N),Rainbow Blvd & Post Rd,36.07462,-115.242427,,,,,,0
6059,6059,Elkhorn @ Durango (E),Elkhorn Rd & Durango Dr,36.291643,-115.286943,,,,,,0
6060,6060,Craig @ Rancho (W),Craig Rd & Rancho Dr,36.239893,-115.23403,,,,,,0
6063,6063,Vegas Valley @ Juniper Hills (E),Vegas Valley Dr & Juniper Hills Blvd,36.13695,-115.060984,,,,,,0
6067,6067,Vegas Valley @ Mountain Vista (W),Vegas Valley Dr & 4800 Vegas Valley Dr,36.137051,-115.070735,,,,,,0
6068,6068,Vegas Valley @ Mountain Vista (W),Vegas Valley Dr & Mountain Vista St,36.137044,-115.074775,,,,,,0
6069,6069,Vegas Valley @ Marion (W),Vegas Valley Dr & Marion St,36.137047,-115.078133,,,,,,0
6072,6072,Rainbow @ Roy Horn (S),Rainbow Blvd & Roy Horn Way,36.064601,-115.242697,,,,,,0
6073,6073,Warm Springs @ Leek (E),Warm Springs Rd & Leek St,36.055875,-115.237392,,,,,,0
6074,6074,Warm Springs @ Torrey Pines (E),Warm Springs Rd & Torrey Pines Dr,36.056004,-115.233133,,,,,,0
6075,6075,Warm Springs @ Jones (E),Warm Springs Rd & Folded Mountain Way,36.056185,-115.228999,,,,,,0
6082,6082,Rainbow @ Robindale (N),Rainbow Blvd & Robindale Rd,36.049187,-115.24305,,,,,,0
6083,6083,Rainbow @ Warm Springs (N),Rainbow Blvd & Warm Springs Rd,36.056437,-115.242784,,,,,,0
6086,6086,Rainbow @ Patrick (N),Rainbow Blvd & Patrick Ln,36.078245,-115.2425,,,,,,0
6094,6094,Warm Springs @ Placid (E),Warm Springs Rd & Placid St,36.056837,-115.158371,,,,,,0
6097,6097,Vegas Valley @ Lamb (E),Vegas Valley Dr & Lawndale St,36.13689,-115.082546,,,,,,0
6098,6098,Vegas Valley @ Parkdale (E),Vegas Valley Dr & Parkdale Ave,36.136892,-115.076945,,,,,,0
6099,6099,Vegas Valley @ Mountain Vista (E),Vegas Valley Dr & Mountain Vista St,36.136883,-115.073634,,,,,,0
6100,6100,Vegas Valley @ Aloha (E),Vegas Valley Dr & Aloha Ave,36.136882,-115.069462,,,,,,0
6103,6103,Vegas Valley @ Tree Line (E),Vegas Valley Dr & Treeline Dr,36.137102,-115.033027,,,,,,0
6104,6104,Hollywood @ Vegas Valley (N),Hollywood Blvd & Vegas Valley Dr,36.13819,-115.029005,,,,,,0
6105,6105,Hollywood @ Sunrise Highlands (N),Hollywood Blvd & Sunrise Highlands Way,36.141327,-115.029037,,,,,,0
6106,6106,Sahara @ Hollywood (W),Sahara Ave & Hollywood Blvd,36.144619,-115.029801,,,,,,0
6112,6112,Main @ Colorado (N),Main St & Colorado Ave,36.155866,-115.153661,,,,,,0
6115,6115,Las Vegas @ 4th (S),Las Vegas Blvd & 4th St,36.154677,-115.150314,,,,,,0
6117,6117,Charleston @ 3rd (E),Charleston Blvd & 3rd St,36.158732,-115.150155,,,,,,0
6123,6123,Rainbow @ Oquendo (N),Rainbow Blvd & Ponderosa Way,36.081822,-115.242587,,,,,,0
6125,6125,Rainbow @ Oquendo (S),Rainbow Blvd & Oquendo,36.082003,-115.242912,,,,,,0
6126,6126,Rainbow @ Post (S),Rainbow Blvd & Post Rd,36.073878,-115.242746,,,,,,0
6127,6127,Rainbow @ Badura (S),Rainbow Blvd & Badura Ave,36.061656,-115.242719,,,,,,0
6128,6128,Oso Blanca @ Durango (E),Oso Blanca Rd & Durango Dr,36.294968,-115.287186,,,,,,0
6134,6134,Las Vegas @ Foremaster (N),Las Vegas Blvd & Foremaster Ln,36.186073,-115.133952,,,,,,0
6137,6137,Lake Mead @ Simmons (E),,36.197324,-115.177741,,,,,,0
6139,6139,Rainbow @ Arby (S),Rainbow Blvd & Arby Ave,36.05885,-115.242949,,,,,,0
6140,6140,Cheyenne @ Marion (E),Cheyenne Ave & Marion Dr,36.217672,-115.070137,,,,,,0
6141,6141,Lamb @ Harris (N),Lamb Blvd & Harris Ave,36.177843,-115.080273,,,,,,0
6142,6142,4th @ Carson (N),,36.16879,-115.142287,,,,,,0
6143,6143,Bonneville Transit Center,,36.164459,-115.148675,,,,,,0
6144,6144,Westcliff Transit Center,,36.17317,-115.278487,,,,,,0
6145,6145,Durango @ Westcliff (S),Durango Dr & Westcliff Dr,36.173179,-115.278138,,,,,,0
6147,6147,Suncoast Hotel @ Suncoast Hotel (S),Rampart Blvd & Suncoast Entrance,36.168219,-115.289161,,,,,,0
6148,6148,Durango @ Charleston (N),Durango Dr & Charleston Blvd,36.159545,-115.280189,,,,,,0
6152,6152,Casino Center @ Stewart (S),Bonanza Rd & 525 E. Bonanza Rd,36.172585,-115.142958,,,,,,0
6154,6154,Las Vegas @ Carson (S),Las Vegas Blvd & Carson Ave,36.168315,-115.14139,,,,,,0
6156,6156,Casino Center @ Garces (S),Casino Center Blvd & Bonneville Ave,36.16402,-115.148608,,,,,,0
6157,6157,Garces @ Casino Center (W),Garces Ave & Casino Center Blvd,36.163949,-115.149026,,,,,,0
6158,6158,Casino Center @ Bonneville (S),Garces Ave & First St,36.164385,-115.148364,,,,,,0
6159,6159,Bonneville @ 1st (E),Bonneville Ave & First St,36.165109,-115.148644,,,,,,0
6161,6161,Westcliff @ Buffalo (W),Westcliff Dr & Buffalo Dr,36.174134,-115.260744,,,,,,0
6162,6162,Westcliff @ Cimarron (W),Westcliff Rd & Firestone Dr,36.174081,-115.264545,,,,,,0
6163,6163,Westcliff @ Cimarron (W),Westcliff Rd & Cimarron Rd,36.174003,-115.269638,,,,,,0
6164,6164,Westcliff @ Roland Wiley (W),Westcliff Rd & Roland Wiley Rd,36.173908,-115.273923,,,,,,0
6165,6165,Durango @ Venetian Strada (S),Durango Dr & Venetian Strada,36.17035,-115.278097,,,,,,0
6166,6166,Buffalo @ Washington (S),Buffalo Rd & Washington Blvd,36.180825,-115.260118,,,,,,0
6167,6167,Buffalo @ Pirates Cove (S),Buffalo Rd & Pirates Cove Rd,36.176066,-115.260042,,,,,,0
6168,6168,Alta @ Durango (E),Alta Dr & Durango Rd,36.166276,-115.277307,,,,,,0
6169,6169,Alta @ Roland Wiley (E),Alta Dr & Roland Wiley Rd,36.166318,-115.27293,,,,,,0
6170,6170,Alta @ Cimarron (E),Alta Dr & Cimarron Rd,36.166365,-115.268194,,,,,,0
6171,6171,Alta @ Thrush (E),Alta Dr & Thrush Dr,36.166414,-115.263477,,,,,,0
6172,6172,Alta @ Buffalo (E),Alta Dr & Buffalo Rd,36.166448,-115.259174,,,,,,0
6173,6173,Alta @ Altamira (E),Alta Dr & Altamira Rd,36.166431,-115.255437,,,,,,0
6174,6174,Alta @ Antelope (E),Alta Dr & Antelope Rd,36.166407,-115.250461,,,,,,0
6175,6175,Alta @ Cline (E),Alta Rd & Cline St,36.166379,-115.245977,,,,,,0
6176,6176,Buffalo @ Westcliff (N),Buffalo Rd & Westcliff Rd,36.17493,-115.259605,,,,,,0
6177,6177,Washington @ Cimarron (W),Washington Blvd & Cimarron Rd,36.181365,-115.26961,,,,,,0
6178,6178,Washington @ Washington Oaks (W),Washington Blvd & Washington Oaks St,36.181319,-115.273713,,,,,,0
6179,6179,Washington @ Durango (W),Washington Blvd & Durango Dr,36.18127,-115.277137,,,,,,0
6180,6180,Washington @ Durango (E),Washington Blvd & Durango Dr,36.181085,-115.277075,,,,,,0
6181,6181,Washington @ Washington Oaks (E),Washington Blvd & Washington Oaks St,36.181156,-115.273512,,,,,,0
6183,6183,Vegas @ Gleeson (W),Vegas Dr & Gleeson Way,36.188829,-115.264426,,,,,,0
6184,6184,Vegas @ Buffalo (W),Vegas Dr & Buffalo Rd,36.188845,-115.26075,,,,,,0
6185,6185,Las Vegas @ Cheyenne (S),Las Vegas Blvd & Cheyenne,36.218133,-115.092902,,,,,,0
6186,6186,Las Vegas @ Van Der Meer (S),Las Vegas Blvd & Van Der Meer St,36.211686,-115.10391,,,,,,0
6187,6187,Eaker @ Lone Mountain (S),Eaker St & 4721 Eaker St,36.246118,-115.083052,,,,,,0
6188,6188,Durango @ Desert Inn (S),Durango Dr & Desert Inn Rd,36.128788,-115.279098,,,,,,0
6189,6189,4th @ Las Vegas (N),4 th St & Las Vegas Blvd,36.154844,-115.150899,,,,,,0
6192,6192,Bonneville @ 8th (E),Bonneville Ave & 8 th St,36.16199,-115.141296,,,,,,0
6193,6193,Bonneville @ 10th (E),Bonneville Ave & 10 th St,36.161075,-115.139185,,,,,,0
6198,6198,Maryland @ Bonneville (N),Maryland Pkwy & Bonneville Ave,36.160557,-115.135979,,,,,,0
6199,6199,Carson @ Casino Center (E),Carson Ave & Casino Center Blvd,36.169298,-115.144429,,,,,,0
6201,6201,Carson @ 4th (E),Carson Ave & Las Vegas Blvd,36.168351,-115.142251,,,,,,0
6203,6203,4th @ Stewart (N),4th St & Stewart Ave,36.173626,-115.140356,,,,,,0
6206,6206,Grand Central @ LV Premium Outlets - North (N),Grand Central Pkwy & LV Pemium Outlet,36.163586,-115.156599,,,,,,0
6210,6210,Las Vegas @ Hoover (S),Las Vegas Blvd & Hoover Ave,36.160267,-115.146656,,,,,,0
6211,6211,Casino Center @ Carson (N),Casino Center Blvd & Carson Ave,36.169259,-115.144931,,,,,,0
6212,6212,Badura @ Edmond (E),Badura Ave & Edmond St,36.064144,-115.212891,,,,,,0
6213,6213,Bonneville Transit Center Bay 1 (E),BTC Bay #1,36.1648,-115.148722,,,,,,0
6214,6214,BTC Bay #2,,36.164639,-115.14883,,,,,,0
6215,6215,BTC Bay #3,,36.164402,-115.148981,,,,,,0
6216,6216,Bonneville Transit Center Bay 4 (E),BTC Bay #4,36.164204,-115.149123,,,,,,0
6218,6218,BTC Bay #6,,36.164404,-115.148755,,,,,,0
6220,6220,BTC Bay #8,,36.164811,-115.148503,,,,,,0
6222,6222,BTC Bay #10,,36.164531,-115.148589,,,,,,0
6223,6223,BTC Bay #11,,36.164303,-115.148742,,,,,,0
6224,6224,BTC Bay #12,,36.164124,-115.148861,,,,,,0
6226,6226,Bonneville Transit Center Bay 14 (S),BTC Bay #14,36.164295,-115.148513,,,,,,0
6228,6228,BTC Bay #16,,36.16473,-115.148218,,,,,,0
6230,6230,Pacific @ Van Wagenen (N),Pacific Ave & Van Wagenen,36.029033,-114.987462,,,,,,0
6231,6231,Rancho @ Alexander (N),Rancho Dr & Alexander Rd,36.23034,-115.223929,,,,,,0
6232,6232,Rancho @ Jones (S),Rancho Dr & Jones Blvd,36.230368,-115.224367,,,,,,0
6238,6238,Las Vegas @ Warm Springs (N),Las Vegas Blvd & Warm Springs Rd,36.057747,-115.17218,,,,,,0
6239,6239,Las Vegas @ Arby (N),Las Vegas Blvd & Arby,36.060072,-115.172188,,,,,,0
6240,6240,Reno @ Las Vegas (E),Reno Ave & Las Vegas Blvd,36.097254,-115.171886,,,,,,0
6241,6241,Fremont @ Charleston (S),Fremont St & Eastern Ave,36.159067,-115.11724,,,,,,0
6242,6242,Boulder @ Sahara (S),Boulder Hwy & Sahara Ave,36.145303,-115.101331,,,,,,0
6243,6243,Boulder @ Desert Inn (S),Boulder Hwy & Desert Inn Rd,36.129023,-115.082982,,,,,,0
6245,6245,Boulder @ Tropicana (S),Boulder Hwy & Tropicana Ave,36.101742,-115.052293,,,,,,0
6246,6246,Boulder @ Sunset (S),Boulder Hwy & Sunset Rd,36.065282,-115.011283,,,,,,0
6247,6247,Water @ Victory (S),Water St & Victory,36.035872,-114.986432,,,,,,0
6249,6249,Nevada State @ Nevada State College - Dawson Bldg (S),Nevada St. Dr & Nevada St. Coll.,35.986975,-114.938124,,,,,,0
6250,6250,Paradise Hills @ Compassion (E),Paradise Hills & Nevada St. Coll.,35.98362,-114.938967,,,,,,0
6251,6251,Water @ Victory (N),Water St & Victory,36.036431,-114.986684,,,,,,0
6252,6252,Boulder @ Sunset (N),Boulder Hwy & Sunset Rd,36.066316,-115.01175,,,,,,0
6253,6253,Boulder @ Lake Mead (S),Boulder Hwy & Lake Mead,36.04015,-114.983017,,,,,,0
6258,6258,Ogden @ 4th (E),Ogden Ave & Las Vegas Blvd,36.170961,-115.141388,,,,,,0
6259,6259,Boulder @ Racetrack (N),Boulder Hwy & Racetrack Rd,36.014813,-114.953802,,,,,,0
6261,6261,Boulder @ Racetrack (N),Boulder Hwy & Veterans Center,36.017188,-114.956486,,,,,,0
6262,6262,Water @ Atlantic (S),Water St & Atlantic Ave,36.032377,-114.98278,,,,,,0
6264,6264,Pacific @ Horizon (N),Pacific Ave & Horizon Dr,36.013207,-114.987702,,,,,,0
